IMEI,total_duration,dropoff_datetime,pickup_datetime,user_on_booking_lat_long,user_on_dropoff_lat_long
864000000000000,1226549,2023-02-04 15:04:46,2023-02-04 14:44:20,"2.9231159,101.6357601","2.9253975,101.6375584"
864000000000000,744139,2023-04-05 11:09:13,2023-04-05 10:56:49,"2.9164388,101.6460284","2.9210036,101.6620681"
864000000000000,586946,2023-01-06 15:22:48,2023-01-06 15:13:01,"2.9306736,101.6475435","2.9253976,101.6378352"
864000000000000,441859,2023-03-21 17:52:43,2023-03-21 17:45:22,"2.9250878,101.6363481","2.9218283,101.6509896"
864000000000000,289156,2023-03-25 18:54:34,2023-03-25 18:49:45,"2.9202014,101.6364855","2.9111184,101.6393428"
864000000000000,165173,2023-01-18 11:12:16,2023-01-18 11:09:31,"2.928593,101.6548613","2.9239217,101.6551605"
864000000000000,416107,2023-01-28 03:52:46,2023-01-28 03:45:50,"2.9340216,101.6313071","2.9249718,101.637495"
864000000000000,43577,2023-01-31 22:14:28,2023-01-31 22:13:44,"2.9201002,101.6364167","2.9200758,101.6364122"
864000000000000,237213,2023-01-26 11:20:50,2023-01-26 11:16:52,"2.9189259,101.6571376","2.9194701,101.6565306"
864000000000000,52017,2023-04-08 00:20:32,2023-04-08 00:19:40,"2.922312,101.6398393","2.9222821,101.639818"
864000000000000,36979,2023-03-24 09:09:46,2023-03-24 09:09:09,"2.9231317,101.6340942","2.923194,101.6341103"
864000000000000,506955,2023-03-03 18:41:58,2023-03-03 18:33:31,"2.9226287,101.6405518","2.9211725,101.6557821"
863000000000000,515554,2023-01-23 14:48:45,2023-01-23 14:40:09,"2.9356347,101.6410679","2.9356112,101.6427689"
864000000000000,86997,2023-01-03 14:23:29,2023-01-03 14:22:02,"2.9224819,101.6397494","2.9224699,101.6397698"
864000000000000,25723,2023-01-07 15:43:49,2023-01-07 15:43:23,"2.9235074,101.6613076","2.9235259,101.6613044"
864000000000000,865297,2023-02-07 22:40:31,2023-02-07 22:26:05,"2.9224782,101.6510649","2.9249801,101.6375397"
863000000000000,1822618,2023-01-17 18:55:15,2023-01-17 18:24:52,"2.9355609,101.6410508","2.9356239,101.6411529"
863000000000000,5955653,2023-01-24 19:19:44,2023-01-24 17:40:29,"2.9356322,101.6410724","2.9150607,101.669581"
864000000000000,619123,2023-03-29 08:58:52,2023-03-29 08:48:33,"2.922328,101.6410551","2.9132538,101.655186"
864000000000000,1122888,2023-01-01 18:26:17,2023-01-01 18:07:34,"2.9234926,101.6616374","2.9234924,101.6617909"
864000000000000,440533,2023-01-15 23:25:23,2023-01-15 23:18:02,"2.9225958,101.6609984","2.9205967,101.6557084"
864000000000000,123201,2023-04-08 09:53:39,2023-04-08 09:51:35,"2.9220477,101.6582072","2.9234431,101.6601784"
863000000000000,1573095,2023-01-26 15:53:04,2023-01-26 15:26:51,"2.9245189,101.6608268","2.9245457,101.6608328"
864000000000000,179214,2023-02-07 17:58:43,2023-02-07 17:55:44,"2.9211866,101.6373823","2.9229384,101.642627"
864000000000000,72568,2023-01-15 07:28:48,2023-01-15 07:27:36,"2.9239106,101.6551832","2.9239192,101.6551613"
864000000000000,167984,2023-02-21 15:17:05,2023-02-21 15:14:17,"2.9304789,101.6381165","2.9247961,101.6374033"
864000000000000,533329,2023-02-21 16:11:12,2023-02-21 16:02:18,"2.9308097,101.6372731","2.9235079,101.6340308"
864000000000000,846073,2023-02-19 09:27:25,2023-02-19 09:13:19,"2.9250657,101.6375002","2.9355905,101.6409784"
864000000000000,398827,2023-01-20 09:55:07,2023-01-20 09:48:28,"2.9223883,101.6398133","2.9217864,101.6509832"
864000000000000,409342,2023-01-12 19:40:12,2023-01-12 19:33:22,"2.9340574,101.6313154","2.9220248,101.6346341"
864000000000000,5773315,2023-02-26 22:56:49,2023-02-26 21:20:35,"2.9147,101.6669738","2.9157475,101.6690425"
863000000000000,144827,2023-01-02 19:12:26,2023-01-02 19:10:01,"2.9358237,101.6421027","2.9356108,101.641072"
864000000000000,1423712,2023-02-16 21:34:55,2023-02-16 21:11:11,"2.9203516,101.6364292","2.9146432,101.6669316"
864000000000000,1889233,2023-03-09 03:01:01,2023-03-09 02:29:31,"2.9254347,101.6378421","2.9247669,101.6372794"
864000000000000,423532,2023-01-18 23:44:12,2023-01-18 23:37:08,"2.9220386,101.6343336","2.934051,101.631344"
864000000000000,1541584,2023-04-02 22:59:38,2023-04-02 22:33:56,"2.9396251,101.6652914","2.9182804,101.6490938"
864000000000000,448703,2023-03-13 16:43:25,2023-03-13 16:35:56,"2.9185945,101.6514268","2.9234002,101.6340634"
864000000000000,503109,2023-03-09 08:56:29,2023-03-09 08:48:06,"2.9229967,101.6341654","2.9251575,101.6496131"
864000000000000,861379,2023-01-18 19:30:52,2023-01-18 19:16:31,"2.9304848,101.6380015","2.9358229,101.6412715"
864000000000000,134546,2023-03-06 23:43:45,2023-03-06 23:41:31,"2.9252,101.6374734","2.9251213,101.6373823"
864000000000000,571434,2023-03-03 08:46:04,2023-03-03 08:36:33,"2.923165,101.6341107","2.9248117,101.6499718"
864000000000000,1229386,2023-03-29 07:16:59,2023-03-29 06:56:30,"2.9222581,101.6343926","2.9250617,101.6375528"
864000000000000,466753,2023-04-02 23:11:18,2023-04-02 23:03:31,"2.9218047,101.6510376","2.9249449,101.6376172"
864000000000000,381953,2023-01-11 10:50:14,2023-01-11 10:43:52,"2.9242313,101.6343352","2.9229829,101.6422124"
864000000000000,226824,2023-01-09 10:52:47,2023-01-09 10:49:00,"2.92014,101.6364295","2.92323,101.6341869"
864000000000000,322004,2023-01-25 19:23:28,2023-01-25 19:18:06,"2.9223983,101.6397409","2.9216906,101.6510581"
864000000000000,431548,2023-04-07 12:42:01,2023-04-07 12:34:50,"2.930485,101.6380117","2.932038,101.6477594"
864000000000000,148193,2023-04-01 20:18:29,2023-04-01 20:16:00,"2.9232671,101.6605368","2.9206321,101.6590176"
863000000000000,3579028,2023-02-05 10:28:15,2023-02-05 09:28:36,"3.1330251,101.7372497","2.9356203,101.641058"
864000000000000,450793,2023-04-05 00:43:51,2023-04-05 00:36:20,"2.9223763,101.6395853","2.9155404,101.6492696"
864000000000000,722895,2023-01-03 08:56:34,2023-01-03 08:44:31,"2.9232629,101.6615895","2.9225943,101.65169"
864000000000000,813490,2023-01-06 01:11:10,2023-01-06 00:57:37,"2.9233951,101.6356064","2.9248949,101.6374048"
864000000000000,182501,2023-02-19 14:24:00,2023-02-19 14:20:58,"2.9194529,101.6568625","2.9147616,101.657517"
864000000000000,730646,2023-03-03 09:03:43,2023-03-03 08:51:32,"2.9223487,101.6409554","2.9133003,101.6551963"
863000000000000,335753,2023-03-10 16:07:25,2023-03-10 16:01:49,"2.9357237,101.6410821","2.9359409,101.6412083"
864000000000000,486696,2023-02-17 21:56:38,2023-02-17 21:48:31,"2.9338928,101.6311496","2.9250527,101.6375248"
864000000000000,622183,2023-04-04 12:20:33,2023-04-04 12:10:11,"2.9284788,101.65483","2.9155466,101.6502912"
864000000000000,5571643,2023-03-25 02:04:45,2023-03-25 00:31:54,"2.9196831,101.6567121","2.9210146,101.6558672"
864000000000000,414939,2023-03-21 00:16:39,2023-03-21 00:09:44,"2.9135659,101.6555472","2.9190505,101.645702"
864000000000000,817933,2023-02-14 19:13:44,2023-02-14 19:00:06,"2.9164464,101.6456748","2.921805,101.6510203"
864000000000000,652746,2023-02-15 17:02:23,2023-02-15 16:51:30,"2.915456,101.6502259","2.9263088,101.6614718"
863000000000000,431842,2023-01-09 22:11:56,2023-01-09 22:04:44,"2.9330707,101.6440446","2.9357503,101.6411316"
864000000000000,548027,2023-03-03 06:17:58,2023-03-03 06:08:50,"2.92499,101.6374968","2.9163215,101.6459676"
864000000000000,551322,2023-01-20 14:44:48,2023-01-20 14:35:37,"2.9307715,101.6475964","2.9254292,101.6378034"
864000000000000,21557,2023-02-10 20:18:06,2023-02-10 20:17:44,"2.9281639,101.6331788","2.9281574,101.6331755"
864000000000000,271226,2023-03-30 02:28:33,2023-03-30 02:24:02,"2.9250598,101.6375486","2.9250749,101.6374863"
864000000000000,995097,2023-03-26 21:28:22,2023-03-26 21:11:47,"2.9201793,101.6363569","2.9340968,101.6314243"
864000000000000,667319,2023-03-26 03:26:08,2023-03-26 03:15:01,"2.9212,101.655624","2.9211246,101.6557736"
864000000000000,116436,2023-01-31 21:21:03,2023-01-31 21:19:06,"2.9235485,101.6617214","2.9235742,101.6617671"
864000000000000,202986,2023-02-18 20:22:37,2023-02-18 20:19:14,"2.915529,101.6500529","2.916356,101.6456297"
863000000000000,406720,2023-04-07 09:49:23,2023-04-07 09:42:36,"2.9355983,101.641065","2.9356754,101.6411307"
864000000000000,442068,2023-03-31 19:44:53,2023-03-31 19:37:31,"2.9220918,101.6611315","2.9201698,101.6590204"
863000000000000,856515,2023-01-19 18:02:06,2023-01-19 17:47:49,"2.9244582,101.6608534","2.9245875,101.6608222"
864000000000000,191902,2023-03-02 11:13:46,2023-03-02 11:10:34,"2.9195522,101.6568749","2.9136238,101.6553074"
864000000000000,203344,2023-01-17 08:43:52,2023-01-17 08:40:28,"2.9231685,101.6339451","2.9250064,101.6374544"
864000000000000,400372,2023-04-02 12:10:21,2023-04-02 12:03:40,"2.9164295,101.6456206","2.920047,101.6365118"
864000000000000,699464,2023-02-03 19:23:15,2023-02-03 19:11:35,"2.9356093,101.6410348","2.9212214,101.6373168"
864000000000000,414325,2023-01-23 04:05:40,2023-01-23 03:58:46,"2.9206552,101.6556279","2.9212051,101.6557022"
863000000000000,1963495,2023-02-12 16:34:37,2023-02-12 16:01:53,"2.9352637,101.6407127","2.9352503,101.6407183"
864000000000000,533297,2023-02-01 10:44:19,2023-02-01 10:35:26,"2.9246457,101.6374543","2.9165012,101.6504575"
864000000000000,535951,2023-03-08 18:07:15,2023-03-08 17:58:19,"2.9226991,101.6610244","2.9181793,101.6572953"
864000000000000,135775,2023-03-26 01:44:53,2023-03-26 01:42:37,"2.9207465,101.6611887","2.9230484,101.6616875"
864000000000000,503410,2023-01-24 02:31:04,2023-01-24 02:22:40,"2.9234469,101.6617374","2.9222603,101.6408932"
864000000000000,368092,2023-01-26 18:50:39,2023-01-26 18:44:31,"2.9202497,101.6609732","2.9218427,101.6514458"
864000000000000,835449,2023-01-18 03:33:11,2023-01-18 03:19:16,"2.9249708,101.6374698","2.9227381,101.6417109"
864000000000000,200799,2023-02-18 18:12:37,2023-02-18 18:09:16,"2.9220169,101.6343663","2.9231423,101.634162"
864000000000000,305366,2023-04-06 10:56:14,2023-04-06 10:51:09,"2.9221803,101.634511","2.9250791,101.6374214"
864000000000000,227386,2023-03-13 10:58:38,2023-03-13 10:54:51,"2.9237664,101.6617026","2.9239034,101.6551308"
863000000000000,6608468,2023-03-28 23:01:11,2023-03-28 21:11:03,"2.9356739,101.641066","2.9357628,101.6411061"
864000000000000,230321,2023-03-20 14:48:42,2023-03-20 14:44:52,"2.9234725,101.6357152","2.9231158,101.6341556"
864000000000000,515635,2023-03-22 09:22:11,2023-03-22 09:13:35,"2.9285596,101.6549426","2.9234859,101.6617845"
864000000000000,322983,2023-02-26 18:28:51,2023-02-26 18:23:28,"2.9242473,101.6374028","2.9203693,101.6372868"
864000000000000,451873,2023-02-13 19:25:42,2023-02-13 19:18:10,"2.9157056,101.650943","2.909021,101.6629098"
864000000000000,818586,2023-02-04 23:16:23,2023-02-04 23:02:44,"2.9197085,101.656761","2.9285892,101.6546379"
863000000000000,3794589,2023-01-21 18:37:38,2023-01-21 17:34:24,"2.935639,101.6411292","2.9355523,101.6412819"
864000000000000,308561,2023-02-09 08:12:26,2023-02-09 08:07:17,"2.9190873,101.6573408","2.9234375,101.6625993"
864000000000000,292916,2023-03-30 07:51:44,2023-03-30 07:46:51,"2.9180323,101.6491083","2.9257716,101.6492958"
864000000000000,285175,2023-03-07 11:20:06,2023-03-07 11:15:21,"2.9249872,101.6374532","2.9200446,101.6364855"
864000000000000,1680996,2023-01-10 01:30:50,2023-01-10 01:02:49,"2.9250011,101.6374907","2.922371,101.6398513"
864000000000000,405242,2023-02-25 22:08:43,2023-02-25 22:01:57,"2.9201827,101.6363773","2.9110365,101.6392727"
864000000000000,402741,2023-03-27 21:12:44,2023-03-27 21:06:01,"2.9216882,101.6509478","2.9224274,101.6395644"
864000000000000,799992,2023-01-05 07:20:12,2023-01-05 07:06:52,"2.9216901,101.6569957","2.9216815,101.6569813"
864000000000000,259490,2023-04-03 10:48:56,2023-04-03 10:44:36,"2.9220716,101.6343812","2.9301389,101.63808"
864000000000000,399686,2023-02-01 13:28:03,2023-02-01 13:21:23,"2.9163919,101.6503845","2.9208101,101.637973"
864000000000000,1414463,2023-03-11 20:41:30,2023-03-11 20:17:55,"2.9186935,101.6520095","2.9186807,101.652003"
864000000000000,58058,2023-03-21 01:03:53,2023-03-21 01:02:55,"2.9228147,101.651392","2.9228425,101.6514615"
864000000000000,398345,2023-03-21 19:43:56,2023-03-21 19:37:17,"2.9230502,101.6339494","2.9229429,101.6429297"
864000000000000,0,2023-01-28 20:29:24,2023-01-28 18:05:11,"2.9235972,101.6616171","-1.0,-1.0"
864000000000000,833481,2023-03-23 18:12:10,2023-03-23 17:58:17,"2.9255054,101.6378047","2.9255227,101.6379389"
864000000000000,354243,2023-01-23 11:05:49,2023-01-23 10:59:54,"2.915847,101.6410138","2.9201319,101.6364626"
864000000000000,421128,2023-02-16 09:07:41,2023-02-16 09:00:39,"2.9232487,101.6340208","2.9304648,101.6379838"
864000000000000,410811,2023-01-05 18:29:14,2023-01-05 18:22:24,"2.9227275,101.6424585","2.9230221,101.6342008"
864000000000000,493817,2023-02-09 21:32:32,2023-02-09 21:24:18,"2.9182011,101.6491048","2.9214292,101.6370564"
864000000000000,544771,2023-02-18 00:26:22,2023-02-18 00:17:18,"2.9136636,101.6552175","2.921743,101.6511805"
864000000000000,4198183,2023-03-28 04:51:41,2023-03-28 03:41:43,"2.9253928,101.6378184","2.9251203,101.6373255"
864000000000000,710974,2023-02-23 11:03:27,2023-02-23 10:51:36,"2.9253667,101.6377947","2.9212489,101.6556697"
864000000000000,402685,2023-04-03 16:30:31,2023-04-03 16:23:49,"2.922981,101.6428396","2.9231538,101.6340691"
864000000000000,64316,2023-01-19 17:24:10,2023-01-19 17:23:06,"2.925414,101.6377651","2.9254104,101.6377728"
864000000000000,690614,2023-04-01 03:31:34,2023-04-01 03:20:03,"2.9246964,101.637305","2.9335645,101.6362469"
864000000000000,292294,2023-03-06 15:06:28,2023-03-06 15:01:36,"2.9304729,101.6379811","2.930483,101.6379979"
864000000000000,475321,2023-01-05 19:19:40,2023-01-05 19:11:45,"2.9161117,101.6469061","2.9134993,101.6551409"
864000000000000,462469,2023-01-22 16:46:23,2023-01-22 16:38:41,"2.9254621,101.6377918","2.9218916,101.6510359"
863000000000000,1009572,2023-03-16 21:46:20,2023-03-16 21:29:30,"2.9351679,101.6404875","2.9350485,101.6404396"
864000000000000,61958,2023-03-03 18:21:51,2023-03-03 18:20:49,"2.9193514,101.6546384","2.9193308,101.6546173"
864000000000000,158883,2023-01-01 19:56:38,2023-01-01 19:53:59,"2.9216544,101.6510352","2.9212496,101.654181"
864000000000000,1945406,2023-02-15 03:26:47,2023-02-15 02:54:21,"2.9164109,101.6456414","2.9164638,101.6456107"
863000000000000,1644517,2023-01-25 11:13:28,2023-01-25 10:46:04,"2.9356053,101.6411005","2.9358428,101.6408741"
864000000000000,767375,2023-01-04 17:50:13,2023-01-04 17:37:26,"2.9286182,101.6548207","2.9212256,101.6376553"
864000000000000,802819,2023-03-23 19:20:52,2023-03-23 19:07:29,"2.9140213,101.6664753","2.922436,101.6407257"
864000000000000,321523,2023-02-13 02:28:29,2023-02-13 02:23:07,"2.9181636,101.6493848","2.9229536,101.6427585"
864000000000000,610297,2023-02-20 19:35:33,2023-02-20 19:25:22,"2.9235996,101.6618801","2.9146496,101.6669212"
864000000000000,690926,2023-01-05 18:33:26,2023-01-05 18:21:55,"2.9221858,101.6508923","2.9223209,101.639846"
864000000000000,490753,2023-01-29 23:20:20,2023-01-29 23:12:09,"2.9158904,101.6500666","2.928753,101.6549074"
864000000000000,409745,2023-03-09 01:51:05,2023-03-09 01:44:16,"2.9338146,101.6365787","2.9233915,101.6357696"
863000000000000,1156086,2023-02-28 17:49:14,2023-02-28 17:29:58,"2.92876,101.6535313","2.9355556,101.6410384"
863000000000000,5204630,2023-02-19 10:50:58,2023-02-19 09:24:14,"2.9356261,101.6410976","2.9356059,101.6410423"
864000000000000,448597,2023-03-07 18:16:22,2023-03-07 18:08:53,"2.9218428,101.651135","2.9226222,101.6413075"
864000000000000,664360,2023-02-07 06:59:46,2023-02-07 06:48:42,"2.9196956,101.6568036","2.9223539,101.6398033"
864000000000000,282368,2023-01-07 13:46:51,2023-01-07 13:42:09,"2.9232394,101.6357646","2.9234487,101.6356716"
864000000000000,235302,2023-01-08 15:32:02,2023-01-08 15:28:07,"2.9357784,101.6418939","2.9356259,101.6410324"
863000000000000,1043492,2023-03-26 10:37:34,2023-03-26 10:20:11,"2.9356622,101.6411161","2.9359137,101.6415505"
864000000000000,300440,2023-01-19 14:33:18,2023-01-19 14:28:18,"2.9237789,101.6614849","2.9182667,101.6575598"
864000000000000,755211,2023-02-23 16:57:47,2023-02-23 16:45:12,"2.9239633,101.6551893","2.9160367,101.6408994"
867000000000000,80797,2023-03-14 16:17:19,2023-03-14 16:15:58,"2.9356157,101.6410744","2.935618,101.6410715"
864000000000000,596142,2023-02-14 10:34:12,2023-02-14 10:24:16,"2.9285341,101.6547949","2.915552,101.6503014"
864000000000000,308244,2023-01-25 18:38:17,2023-01-25 18:33:09,"2.9185336,101.6459673","2.9163388,101.6503323"
864000000000000,341484,2023-01-03 21:40:11,2023-01-03 21:34:29,"2.923772,101.6617472","2.9236107,101.6617698"
864000000000000,507921,2023-03-03 06:59:25,2023-03-03 06:50:57,"2.9213475,101.6559141","2.9091405,101.6627269"
864000000000000,223920,2023-03-13 15:35:36,2023-03-13 15:31:52,"2.9310634,101.6375711","2.9339202,101.6315342"
864000000000000,699949,2023-03-28 12:12:23,2023-03-28 12:00:43,"2.9287436,101.654824","2.915502,101.6504749"
864000000000000,1132111,2023-03-24 23:34:14,2023-03-24 23:15:22,"2.9136065,101.655324","2.914638,101.6669252"
864000000000000,271972,2023-02-18 15:23:09,2023-02-18 15:18:37,"2.9089625,101.6628685","2.9090813,101.6628194"
863000000000000,1581636,2023-03-19 17:55:35,2023-03-19 17:29:14,"2.9351528,101.6406594","2.9351428,101.6406018"
864000000000000,318934,2023-01-04 20:11:58,2023-01-04 20:06:39,"2.9204411,101.6365074","2.9109812,101.6393662"
864000000000000,920479,2023-04-07 19:16:55,2023-04-07 19:01:35,"2.9395834,101.6653192","2.9212819,101.6508173"
864000000000000,401619,2023-03-22 20:46:02,2023-03-22 20:39:20,"2.9284756,101.6547485","2.9321958,101.6476986"
864000000000000,654250,2023-01-04 18:16:41,2023-01-04 18:05:47,"2.9239537,101.6552277","2.9109872,101.6393433"
864000000000000,692867,2023-03-25 16:50:57,2023-03-25 16:39:25,"2.9255111,101.6378785","2.9256805,101.6618238"
864000000000000,12660000,2023-02-11 13:46:34,2023-02-11 10:15:34,"2.934848,101.6404389","2.9211658,101.6556882"
864000000000000,2956183,2023-01-27 23:35:59,2023-01-27 22:46:43,"2.9284282,101.6549891","2.9285948,101.6545388"
864000000000000,31460,2023-01-09 01:35:04,2023-01-09 01:34:32,"2.9250002,101.6374248","2.9250796,101.6374868"
864000000000000,237380,2023-02-09 22:52:56,2023-02-09 22:48:58,"2.9231915,101.6340072","2.9204451,101.6373315"
864000000000000,606835,2023-01-30 20:53:39,2023-01-30 20:43:32,"2.9248039,101.6375438","2.928571,101.6548603"
864000000000000,873573,2023-03-19 20:20:07,2023-03-19 20:05:34,"2.9241809,101.6611353","2.9212305,101.6372796"
864000000000000,401168,2023-03-14 09:13:14,2023-03-14 09:06:33,"2.9333089,101.6307776","2.9304741,101.637942"
864000000000000,23581,2023-04-07 13:08:08,2023-04-07 13:07:44,"2.9305117,101.6379945","2.9305034,101.6379806"
864000000000000,1225901,2023-03-06 17:45:11,2023-03-06 17:24:45,"2.9355766,101.6410516","2.9357843,101.6411836"
864000000000000,198356,2023-01-06 13:58:40,2023-01-06 13:55:21,"2.923626,101.6617063","2.9206861,101.6592139"
864000000000000,737247,2023-03-24 15:47:54,2023-03-24 15:35:37,"2.9157363,101.6409189","2.9216111,101.650184"
864000000000000,307651,2023-04-07 13:56:56,2023-04-07 13:51:49,"2.9201416,101.6364393","2.9234142,101.6340902"
864000000000000,410826,2023-02-15 17:41:31,2023-02-15 17:34:40,"2.9149552,101.6577243","2.9236053,101.6618105"
864000000000000,43510,2023-03-30 22:16:00,2023-03-30 22:15:17,"2.91369,101.6551959","2.9136175,101.655142"
864000000000000,164568,2023-03-03 01:39:45,2023-03-03 01:37:00,"2.9251032,101.6374825","2.9234851,101.635623"
863000000000000,2546987,2023-02-14 20:52:51,2023-02-14 20:10:24,"2.9352669,101.6407588","2.9349115,101.6408154"
864000000000000,491021,2023-02-07 21:13:19,2023-02-07 21:05:08,"2.9218596,101.6509968","2.9232243,101.6340724"
864000000000000,276920,2023-03-16 17:52:13,2023-03-16 17:47:36,"2.9340014,101.6366349","2.9340246,101.6316828"
864000000000000,85625,2023-02-20 22:19:24,2023-02-20 22:17:59,"2.923225,101.6339833","2.9231779,101.6339588"
864000000000000,950453,2023-03-21 22:55:21,2023-03-21 22:39:31,"2.9232058,101.661752","2.9195688,101.6569574"
864000000000000,6673033,2023-03-23 01:22:43,2023-03-22 23:31:30,"2.9198478,101.6567364","2.9205819,101.6558048"
864000000000000,818945,2023-04-07 20:25:08,2023-04-07 20:11:29,"2.9193817,101.6414215","2.9213766,101.6610722"
864000000000000,448246,2023-03-20 01:54:56,2023-03-20 01:47:28,"2.9223415,101.6397661","2.9238725,101.6494858"
864000000000000,511009,2023-01-07 12:05:33,2023-01-07 11:57:02,"2.9214069,101.6356451","2.9334669,101.6307147"
863000000000000,1442511,2023-02-11 21:50:49,2023-02-11 21:26:46,"2.9353133,101.6407137","2.93528,101.640702"
864000000000000,30427,2023-03-04 04:03:43,2023-03-04 04:03:12,"2.9212044,101.6556581","2.9212229,101.6556685"
864000000000000,1397866,2023-01-19 21:55:25,2023-01-19 21:32:07,"2.9219243,101.6511381","2.9199302,101.6360665"
863000000000000,65107,2023-01-09 00:34:33,2023-01-09 00:33:28,"2.9354008,101.6411178","2.9356238,101.6410387"
864000000000000,698984,2023-01-21 16:43:23,2023-01-21 16:31:44,"2.9140154,101.6664245","2.9254549,101.6511382"
864000000000000,633276,2023-01-07 19:56:34,2023-01-07 19:46:01,"2.9200301,101.6364287","2.9160337,101.6409004"
864000000000000,413541,2023-02-25 13:49:13,2023-02-25 13:42:20,"2.9218532,101.6509763","2.9217503,101.6509821"
864000000000000,664116,2023-04-07 12:46:18,2023-04-07 12:35:14,"2.9217083,101.6510617","2.9250329,101.64566"
864000000000000,238398,2023-04-07 14:22:39,2023-04-07 14:18:41,"2.9158386,101.6409314","2.9198948,101.6362333"
864000000000000,284378,2023-01-14 22:05:15,2023-01-14 22:00:30,"2.9112894,101.6392324","2.9201736,101.6364078"
864000000000000,287011,2023-04-04 19:31:03,2023-04-04 19:26:16,"2.9185425,101.6417916","2.9203784,101.637397"
864000000000000,251451,2023-03-09 16:39:18,2023-03-09 16:35:07,"2.921758,101.6510375","2.9229608,101.6428127"
864000000000000,740817,2023-02-18 00:54:21,2023-02-18 00:42:00,"2.9237538,101.6628431","2.9109785,101.6392674"
863000000000000,13471,2023-02-23 20:56:01,2023-02-23 20:55:48,"2.9245413,101.6608389","2.9245243,101.6608464"
863000000000000,0,2023-03-17 15:21:24,2023-03-16 16:40:48,"2.9349791,101.6408344","-1.0,-1.0"
864000000000000,331309,2023-01-06 16:54:58,2023-01-06 16:49:27,"2.9265046,101.6516044","2.9190744,101.6547724"
864000000000000,437913,2023-01-20 17:47:46,2023-01-20 17:40:28,"2.9202145,101.636509","2.9159511,101.6408866"
864000000000000,268911,2023-03-07 05:48:51,2023-03-07 05:44:22,"2.9223359,101.6397878","2.9217291,101.6510581"
864000000000000,706147,2023-03-01 19:24:55,2023-03-01 19:13:09,"2.9140263,101.666489","2.9253785,101.6512769"
864000000000000,99149,2023-01-09 22:29:14,2023-01-09 22:27:35,"2.9195805,101.6567108","2.9196609,101.6567247"
863000000000000,1526486,2023-02-26 11:08:50,2023-02-26 10:43:23,"2.9357614,101.6410374","2.9350762,101.6404733"
864000000000000,232876,2023-03-17 22:42:02,2023-03-17 22:38:09,"2.9236978,101.6359785","2.9234711,101.6356814"
864000000000000,238254,2023-04-06 23:01:09,2023-04-06 22:57:11,"2.9182074,101.6489754","2.9186391,101.6456666"
864000000000000,258260,2023-03-30 13:08:15,2023-03-30 13:03:56,"2.93042,101.6380317","2.9220171,101.6343871"
864000000000000,62608,2023-03-21 07:11:29,2023-03-21 07:10:27,"2.9218149,101.6511133","2.9218269,101.6510572"
863000000000000,15549,2023-01-24 18:06:39,2023-01-24 18:06:24,"2.9356419,101.6410346","2.9356318,101.6410364"
864000000000000,218286,2023-03-26 20:54:04,2023-03-26 20:50:25,"2.915432,101.6669627","2.9151585,101.6668817"
863000000000000,6423900,2023-02-12 18:13:40,2023-02-12 16:26:37,"2.9352604,101.6407013","2.9352047,101.6407254"
864000000000000,426356,2023-02-04 07:15:18,2023-02-04 07:08:12,"2.9226936,101.6425844","2.9137489,101.6553476"
864000000000000,739958,2023-03-31 14:22:43,2023-03-31 14:10:23,"2.9308175,101.6474517","2.9135467,101.655212"
864000000000000,746038,2023-03-03 01:40:10,2023-03-03 01:27:44,"2.9134836,101.6551621","2.9136137,101.6552931"
864000000000000,436862,2023-03-07 06:58:35,2023-03-07 06:51:19,"2.9209917,101.6559313","2.9224097,101.6393951"
864000000000000,569832,2023-02-08 23:22:25,2023-02-08 23:12:55,"2.9161773,101.6459799","2.9247248,101.6373813"
863000000000000,1682424,2023-02-12 18:54:00,2023-02-12 18:25:58,"2.9352534,101.640724","2.9352535,101.6407026"
863000000000000,1460021,2023-01-25 14:22:03,2023-01-25 13:57:43,"2.9334406,101.6379994","2.9356154,101.6410199"
864000000000000,698538,2023-02-09 21:24:29,2023-02-09 21:12:51,"2.9226584,101.6617754","2.9196178,101.6568403"
864000000000000,707848,2023-03-24 08:50:22,2023-03-24 08:38:35,"2.9187684,101.6567547","2.9089672,101.6629164"
864000000000000,0,1970-01-01 07:59:59,2023-03-16 20:05:30,"2.9237843,101.6547203","-1.0,-1.0"
864000000000000,547232,2023-02-17 17:12:24,2023-02-17 17:03:17,"2.9187076,101.6517663","2.923315,101.6338052"
863000000000000,527305,2023-02-18 12:25:58,2023-02-18 12:17:10,"2.9362245,101.6418602","2.9355914,101.641068"
864000000000000,520482,2023-03-04 11:38:40,2023-03-04 11:30:00,"2.925497,101.6377788","2.9199129,101.6364256"
864000000000000,350171,2023-01-13 18:17:50,2023-01-13 18:12:00,"2.922184,101.6412719","2.9232932,101.635641"
864000000000000,21553,2023-03-16 07:39:29,2023-03-16 07:39:07,"2.9219864,101.6344357","2.9219761,101.6343842"
864000000000000,461853,2023-03-07 11:53:53,2023-03-07 11:46:11,"2.920057,101.6362084","2.9109326,101.6392481"
864000000000000,264047,2023-01-09 22:34:00,2023-01-09 22:29:36,"2.9197465,101.6567856","2.9197648,101.6567948"
864000000000000,72146,2023-03-14 02:48:15,2023-03-14 02:47:03,"2.9132699,101.655235","2.9136052,101.6552755"
864000000000000,728279,2023-03-20 15:41:04,2023-03-20 15:28:56,"2.9197324,101.6567342","2.9121428,101.6515646"
